run_id,seed,model_name,model_short,primitive,emotion,combo,region,trial,meaning_score,excitement_score,emotional_elicitation,clarity_score,universality_score,embodiment_score,novelty_score,composite_score,dominant_sensation,composite_concept,confidence,parse_failed
1,42,gemma3:1b,gemma,we,Admiration,we × Admiration,R3_ADMIRE_EXPAND,3,8,7,9,7,8,6,3,7.5,warmth,Echoes of beauty,9.0,False
1,42,gemma3:1b,gemma,body,Disgust,body × Disgust,STABLE_CROSS,1,2,1,8,4,6,2,2,4.0,a subtle sense of contamination,decay,7.0,False
1,42,gemma3:1b,gemma,body,Disgust,body × Disgust,STABLE_CROSS,2,3,2,8,6,4,3,2,4.45,coldness,decay,7.0,False
1,42,gemma3:1b,gemma,body,Disgust,body × Disgust,STABLE_CROSS,3,2,2,8,6,4,3,2,4.2,"a cold, metallic ache",decay,7.0,False
1,42,gemma3:1b,gemma,happen,Interest,happen × Interest,NEAR_MISS,1,7,8,9,6,7,5,3,6.95,shifting,ripple effect,7.5,False
1,42,gemma3:1b,gemma,happen,Interest,happen × Interest,NEAR_MISS,2,7,8,9,6,8,5,3,7.1,quiet motion,shifting patterns,7.5,False
1,42,gemma3:1b,gemma,happen,Interest,happen × Interest,NEAR_MISS,3,7,8,9,6,7,5,2,6.9,blur,unfolding,8.0,False
1,42,gemma3:1b,gemma,you,Admiration,you × Admiration,R3_ADMIRE_EXPAND,1,8,9,9,7,8,6,3,7.7,warmth,Architectural Echoes,7.0,False
1,42,gemma3:1b,gemma,you,Admiration,you × Admiration,R3_ADMIRE_EXPAND,2,8,7,9,7,8,6,3,7.5,quiet wonder,The echo of self,8.2,False
1,42,gemma3:1b,gemma,you,Admiration,you × Admiration,R3_ADMIRE_EXPAND,3,8,7,9,6,8,7,3,7.45,a warmth,"Observational, reflective",8.0,False
1,42,gemma3:1b,gemma,know,Hope,know × Hope,R2_KNOW_EXPAND,1,8,7,9,6,8,7,3,7.45,Warmth,Shifting light,8.5,False
1,42,gemma3:1b,gemma,know,Hope,know × Hope,R2_KNOW_EXPAND,2,7,8,9,6,8,6,3,7.2,a gentle warmth,"lost pathways, but potential blooms",7.0,False
1,42,gemma3:1b,gemma,know,Hope,know × Hope,R2_KNOW_EXPAND,3,8,7,9,6,8,7,3,7.45,a gentle warmth,Whispers of potential,8.0,False
1,42,gemma3:1b,gemma,know,Disgust,know × Disgust,R2_KNOW_EXPAND,1,2,1,8,4,3,2,1,3.5,cold,Grayed light,7.0,False
1,42,gemma3:1b,gemma,know,Disgust,know × Disgust,R2_KNOW_EXPAND,2,2,1,8,4,6,2,2,4.0,unsettling,hidden truths,7.0,False
1,42,gemma3:1b,gemma,know,Disgust,know × Disgust,R2_KNOW_EXPAND,3,3,1,7,4,6,2,2,4.05,"a heavy, unsettling stillness",shadow and decay,7.0,False
1,42,gemma3:1b,gemma,now,Surprise,now × Surprise,STABLE_CROSS,1,7,8,9,6,7,5,3,6.95,blur,Fractured light,8.5,False
1,42,gemma3:1b,gemma,now,Surprise,now × Surprise,STABLE_CROSS,2,7,8,9,6,7,5,2,6.9,fragmented light,Echoes & Static,8.0,False
1,42,gemma3:1b,gemma,now,Surprise,now × Surprise,STABLE_CROSS,3,7,8,9,6,7,5,3,6.95,blur,shifting possibilities,8.0,False
1,42,gemma3:1b,gemma,people,Hope,people × Hope,STABLE_CROSS,1,8,7,9,6,8,7,3,7.45,resonance,collective potential,8.2,False
1,42,gemma3:1b,gemma,people,Hope,people × Hope,STABLE_CROSS,2,7,8,9,6,7,5,3,6.95,quiet resonance,woven threads,8.0,False
1,42,gemma3:1b,gemma,people,Hope,people × Hope,STABLE_CROSS,3,8,7,9,7,8,6,3,7.5,softness,collective_potential,7.0,False
1,42,gemma3:1b,gemma,move,Confusion,move × Confusion,R1_MOVE_EXPAND,1,4,2,6,5,6,3,2,4.45,displacement,Static shift,7.0,False
1,42,gemma3:1b,gemma,move,Confusion,move × Confusion,R1_MOVE_EXPAND,2,3,2,7,4,6,4,2,4.35,weightlessness,unfolding,7.0,False
1,42,gemma3:1b,gemma,move,Confusion,move × Confusion,R1_MOVE_EXPAND,3,3,2,6,4,6,4,2,4.15,Weight,Shift,7.0,False
1,42,gemma3:1b,gemma,someone,Pride,someone × Pride,R3_SOMEONE_EXPAND,1,7,8,9,6,7,6,3,7.05,"a quiet, layered anticipation","a carefully constructed narrative, perhaps concealing something within",7.0,False
1,42,gemma3:1b,gemma,someone,Pride,someone × Pride,R3_SOMEONE_EXPAND,2,7,6,8,6,7,4,2,6.4,a quiet weight,shadow and reflection,8.0,False
1,42,gemma3:1b,gemma,someone,Pride,someone × Pride,R3_SOMEONE_EXPAND,3,7,8,9,6,7,5,3,6.95,Quiet contemplation,Echoes of potential,8.5,False
1,42,gemma3:1b,gemma,feel,Joy,feel × Joy,NEAR_MISS,1,8,9,9,7,8,6,3,7.7,warmth,Ephemeral resonance,8.2,False
1,42,gemma3:1b,gemma,feel,Joy,feel × Joy,NEAR_MISS,2,8,9,9,7,8,6,3,7.7,warmth,Ephemeral bloom,7.0,False
1,42,gemma3:1b,gemma,feel,Joy,feel × Joy,NEAR_MISS,3,8,9,9,7,8,6,3,7.7,warmth,shifting light,7.0,False
1,42,gemma3:1b,gemma,move,Awe,move × Awe,R1_MOVE_EXPAND,1,8,7,9,7,8,6,3,7.5,weight,shifting currents,8.0,False
1,42,gemma3:1b,gemma,move,Awe,move × Awe,R1_MOVE_EXPAND,2,8,7,9,7,8,6,3,7.5,transient shift,Ephemeral motion,8.0,False
1,42,gemma3:1b,gemma,move,Awe,move × Awe,R1_MOVE_EXPAND,3,8,7,9,7,8,6,3,7.5,possibility,shifting horizons,8.5,False
1,42,gemma3:1b,gemma,all,Admiration,all × Admiration,R3_ADMIRE_EXPAND,1,8,7,9,6,8,6,3,7.35,vastness,Ephemeral Echoes,9.0,False
1,42,gemma3:1b,gemma,all,Admiration,all × Admiration,R3_ADMIRE_EXPAND,2,8,9,9,7,8,6,3,7.7,expanding,infinite potential,8.0,False
1,42,gemma3:1b,gemma,all,Admiration,all × Admiration,R3_ADMIRE_EXPAND,3,8,9,9,7,8,6,2,7.65,vastness,Emergence,8.0,False
1,42,gemma3:1b,gemma,now,Pride,now × Pride,STABLE_CROSS,1,8,7,9,6,7,6,3,7.2,heightened awareness,layered ambition,8.0,False
1,42,gemma3:1b,gemma,now,Pride,now × Pride,STABLE_CROSS,2,8,7,9,6,7,5,2,7.05,recognition,Ascension,8.5,False
1,42,gemma3:1b,gemma,now,Pride,now × Pride,STABLE_CROSS,3,8,7,9,6,7,4,2,6.95,a subtle resonance,Dust & Reflection,8.2,False
1,42,gemma3:1b,gemma,time,Surprise,time × Surprise,STABLE_CROSS,1,7,8,9,6,7,5,3,6.95,resonance,Echoes of possibilities,8.0,False
1,42,gemma3:1b,gemma,time,Surprise,time × Surprise,STABLE_CROSS,2,8,9,7,6,7,5,3,6.9,pondering,temporal drift,9.0,False
1,42,gemma3:1b,gemma,time,Surprise,time × Surprise,STABLE_CROSS,3,8,9,7,6,8,5,2,7.0,weight,hourglass,8.0,False
1,42,gemma3:1b,gemma,move,Joy,move × Joy,R1_MOVE_EXPAND,1,8,9,9,7,8,6,3,7.7,shifting,Ephemeral motion,8.0,False
1,42,gemma3:1b,gemma,move,Joy,move × Joy,R1_MOVE_EXPAND,2,8,9,9,7,8,6,3,7.7,acceleration,shifting potential,8.2,False
1,42,gemma3:1b,gemma,move,Joy,move × Joy,R1_MOVE_EXPAND,3,8,9,9,7,8,6,3,7.7,lightness,shifting currents,7.0,False
1,42,gemma3:1b,gemma,people,Confusion,people × Confusion,STABLE_CROSS,1,2,3,6,4,6,4,2,4.0,uncertainty,fragments,7.0,False
1,42,gemma3:1b,gemma,people,Confusion,people × Confusion,STABLE_CROSS,2,3,2,7,4,6,4,2,4.35,uncertainty,fragmented,7.0,False
1,42,gemma3:1b,gemma,people,Confusion,people × Confusion,STABLE_CROSS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,True
1,42,gemma3:1b,gemma,live,Excitement,live × Excitement,R1_EXCITE_EXPAND,1,8,9,7,6,8,6,3,7.15,energy,Bloom & Rush,9.0,False
1,42,gemma3:1b,gemma,live,Excitement,live × Excitement,R1_EXCITE_EXPAND,2,8,9,7,6,8,7,4,7.3,pulse,flow,7.0,False
1,42,gemma3:1b,gemma,live,Excitement,live × Excitement,R1_EXCITE_EXPAND,3,8,9,7,6,8,7,3,7.25,flow,expanding potential,9.0,False
1,42,gemma3:1b,gemma,know,Confusion,know × Confusion,R2_KNOW_EXPAND,1,4,2,8,6,7,5,2,5.35,Depth,Uncertainty & Revelation,7.0,False
1,42,gemma3:1b,gemma,know,Confusion,know × Confusion,R2_KNOW_EXPAND,2,3,2,7,4,6,5,2,4.45,a ripple of unanswered questions,Unraveling,8.0,False
1,42,gemma3:1b,gemma,know,Confusion,know × Confusion,R2_KNOW_EXPAND,3,4,2,7,3,6,4,2,4.45,dissolve,lost pathways,8.0,False
1,42,gemma3:1b,gemma,know,Calmness,know × Calmness,R2_KNOW_EXPAND,1,8,2,9,7,8,6,3,7.0,Quiet contemplation,Absence & Becoming,8.0,False
1,42,gemma3:1b,gemma,know,Calmness,know × Calmness,R2_KNOW_EXPAND,2,7,3,8,7,9,6,2,6.75,Quiet contemplation,Illumination through stillness,8.0,False
1,42,gemma3:1b,gemma,know,Calmness,know × Calmness,R2_KNOW_EXPAND,3,8,3,9,7,8,6,2,7.05,Quiet contemplation,Observation,8.5,False
1,42,gemma3:1b,gemma,know,Awe,know × Awe,R2_KNOW_EXPAND,1,8,7,9,7,8,6,3,7.5,resonance,immensity,9.0,False
1,42,gemma3:1b,gemma,know,Awe,know × Awe,R2_KNOW_EXPAND,2,8,7,9,7,8,6,3,7.5,depth,Potential,8.0,False
1,42,gemma3:1b,gemma,know,Awe,know × Awe,R2_KNOW_EXPAND,3,8,7,9,7,8,6,3,7.5,depth,Ephemeral resonance,8.5,False
1,42,gemma3:1b,gemma,maybe,Triumph,maybe × Triumph,STABLE_CROSS,1,8,9,9,7,8,6,3,7.7,a rush of possibility,awakening,7.0,False
1,42,gemma3:1b,gemma,maybe,Triumph,maybe × Triumph,STABLE_CROSS,2,8,9,9,7,8,6,3,7.7,lightness,potential,8.2,False
1,42,gemma3:1b,gemma,maybe,Triumph,maybe × Triumph,STABLE_CROSS,3,8,9,9,7,8,6,3,7.7,quiet illumination,a shifting vista,7.0,False
1,42,gemma3:1b,gemma,move,Disgust,move × Disgust,R1_MOVE_EXPAND,1,2,2,8,6,4,4,2,4.3,coldness,transient,7.0,False
1,42,gemma3:1b,gemma,move,Disgust,move × Disgust,R1_MOVE_EXPAND,2,3,1,7,4,6,2,2,4.05,rust,decay,7.5,False
1,42,gemma3:1b,gemma,move,Disgust,move × Disgust,R1_MOVE_EXPAND,3,3,2,6,6,4,3,1,4.0,"a cold, unsettling pull","decay, unfulfilled potential",7.5,False
1,42,gemma3:1b,gemma,move,Anxiety,move × Anxiety,R1_MOVE_EXPAND,1,3,2,8,6,7,4,2,5.0,unease,shifting pathways,7.0,False
1,42,gemma3:1b,gemma,move,Anxiety,move × Anxiety,R1_MOVE_EXPAND,2,3,2,8,6,7,5,2,5.1,unease,shifting pathways,7.0,False
1,42,gemma3:1b,gemma,move,Anxiety,move × Anxiety,R1_MOVE_EXPAND,3,4,2,8,6,7,5,2,5.35,unease,shifting pathways,7.0,False
1,42,gemma3:1b,gemma,something,Disgust,something × Disgust,STABLE_CROSS,1,3,2,8,6,5,4,2,4.7,coldness,decay,7.5,False
1,42,gemma3:1b,gemma,something,Disgust,something × Disgust,STABLE_CROSS,2,3,2,8,6,4,3,1,4.4,coldness,decay,7.0,False
1,42,gemma3:1b,gemma,something,Disgust,something × Disgust,STABLE_CROSS,3,3,2,8,6,4,2,0,4.25,"a cold, viscous weight","decay, stagnation, muted color",7.0,False
1,42,llama3.2:1b,llama,move,Nostalgia,move × Nostalgia,R1_MOVE_EXPAND,1,4,6,8,6,8,7,3,6.15,wistfulness,nostalgic longing,0.0,False
1,42,llama3.2:1b,llama,move,Nostalgia,move × Nostalgia,R1_MOVE_EXPAND,2,0,5,0,0,0,0,0,0.5,nostalgia,memory transport,0.1,False
1,42,llama3.2:1b,llama,move,Nostalgia,move × Nostalgia,R1_MOVE_EXPAND,3,1,2,9,5,4,6,2,4.3,nostalgic longing,nostalgic yearning for childhood freedom,0.2,False
1,42,llama3.2:1b,llama,time,Hope,time × Hope,STABLE_CROSS,1,0,8,9,7,4,6,2,4.95,utopian,Hope and Time,0.5,False
1,42,llama3.2:1b,llama,time,Hope,time × Hope,STABLE_CROSS,2,1,8,0,6,5,0,4,2.9,hopeful,Time and Possibility,0.0,False
1,42,llama3.2:1b,llama,time,Hope,time × Hope,STABLE_CROSS,3,5,8,9,6,7,8,6,6.9,optimism,Human experience of anticipation,0.6,False
1,42,llama3.2:1b,llama,not,Triumph,not × Triumph,STABLE_CROSS,1,0,0,0,0,0,0,0,0.0,overwhelming sense of triumph,triumph over defeat,1.0,False
1,42,llama3.2:1b,llama,not,Triumph,not × Triumph,STABLE_CROSS,2,0,0,0,0,0,0,0,0.0,Triumph,Self-Compassion,0.0,False
1,42,llama3.2:1b,llama,not,Triumph,not × Triumph,STABLE_CROSS,3,0,0,5,2,4,3,0,2.2,triumph,Overcoming obstacles,0.0,False
1,42,llama3.2:1b,llama,maybe,Hope,maybe × Hope,NEAR_MISS,1,2,8,9,7,4,6,3,5.5,Hopeful optimism,"A glimmer of hope, a small spark of promise",0.6,False
1,42,llama3.2:1b,llama,maybe,Hope,maybe × Hope,NEAR_MISS,2,4,8,6,7,9,8,2,6.3,Hopeful possibility,"Maybe, a possibility",0.8,False
1,42,llama3.2:1b,llama,maybe,Hope,maybe × Hope,NEAR_MISS,3,0,0,1,0,0,0,0,0.2,hopeful,maybe hopeful,0.0,False
1,42,llama3.2:1b,llama,someone,Surprise,someone × Surprise,R3_SOMEONE_EXPAND,1,0,9,0,6,0,0,1,1.85,surprise,person,0.0,False
1,42,llama3.2:1b,llama,someone,Surprise,someone × Surprise,R3_SOMEONE_EXPAND,2,0,0,5,2,0,0,1,1.35,Surprise,person,0.1,False
1,42,llama3.2:1b,llama,someone,Surprise,someone × Surprise,R3_SOMEONE_EXPAND,3,0,0,0,5,0,0,1,0.8,Surprise,Someone's surprise,0.2,False
1,42,llama3.2:1b,llama,do,Excitement,do × Excitement,R1_EXCITE_EXPAND,1,0,10,10,8,6,9,5,6.25,ecstatic,Overwhelming excitement,0.0,False
1,42,llama3.2:1b,llama,do,Excitement,do × Excitement,R1_EXCITE_EXPAND,2,1,10,9,6,7,9,8,6.3,Enthusiasm,Joy,0.2,False
1,42,llama3.2:1b,llama,do,Excitement,do × Excitement,R1_EXCITE_EXPAND,3,0,0,0,0,0,0,0,0.0,excitement,Excitement,0.0,False
1,42,llama3.2:1b,llama,someone,Anxiety,someone × Anxiety,R3_SOMEONE_EXPAND,1,0,0,0,0,0,1,0,0.1,anxiety,Anxious person,0.0,False
1,42,llama3.2:1b,llama,someone,Anxiety,someone × Anxiety,R3_SOMEONE_EXPAND,2,0,0,0,0,0,0,0,0.0,anxious thoughts,Person with anxiety,0.0,False
1,42,llama3.2:1b,llama,someone,Anxiety,someone × Anxiety,R3_SOMEONE_EXPAND,3,0,2,9,4,6,8,1,4.35,anxiety,Person's emotional state,0.2,False
1,42,llama3.2:1b,llama,not,Disgust,not × Disgust,STABLE_CROSS,1,0,0,0,0,0,0,0,0.0,disgust,not,0.0,False
1,42,llama3.2:1b,llama,not,Disgust,not × Disgust,STABLE_CROSS,2,0,0,0,0,0,0,0,0.0,disgust,unknow,0.0,False
1,42,llama3.2:1b,llama,not,Disgust,not × Disgust,STABLE_CROSS,3,0,0,0,0,0,0,0,0.0,disgust,not disgust,0.0,False
1,42,llama3.2:1b,llama,not,Confusion,not × Confusion,STABLE_CROSS,1,0,0,0,5,0,0,0,0.75,unclear,unclear,0.0,False
1,42,llama3.2:1b,llama,not,Confusion,not × Confusion,STABLE_CROSS,2,0,0,4,0,0,0,0,0.8,confusion,Uncertainty,0.0,False
1,42,llama3.2:1b,llama,not,Confusion,not × Confusion,STABLE_CROSS,3,0,0,2,0,0,2,0,0.6,not,an emotion not,0.0,False
1,42,llama3.2:1b,llama,people,Calmness,people × Calmness,STABLE_CROSS,1,3,0,0,5,6,8,2,3.3,calmness,People are peaceful,0.8,False
1,42,llama3.2:1b,llama,people,Calmness,people × Calmness,STABLE_CROSS,2,5,0,8,6,8,9,4,6.05,tranquility,peaceful relationships,0.2,False
1,42,llama3.2:1b,llama,people,Calmness,people × Calmness,STABLE_CROSS,3,0,0,0,0,0,0,0,0.0,calmness,human relationships,0.5,False
1,42,llama3.2:1b,llama,realize,Satisfaction,realize × Satisfaction,R2_SATIS_EXPAND,1,0,0,0,0,0,0,0,0.0,joy,Realization and satisfaction,0.0,False
1,42,llama3.2:1b,llama,realize,Satisfaction,realize × Satisfaction,R2_SATIS_EXPAND,2,5,8,9,6,7,8,4,6.8,Satisfaction,Realization,0.75,False
1,42,llama3.2:1b,llama,realize,Satisfaction,realize × Satisfaction,R2_SATIS_EXPAND,3,1,1,9,8,6,9,5,5.4,contentment,Contentment and satisfaction,0.8,False
1,42,llama3.2:1b,llama,change,Excitement,change × Excitement,R1_EXCITE_EXPAND,1,0,8,9,6,8,7,9,5.85,Excitement,Change and excitement,0.8,False
1,42,llama3.2:1b,llama,change,Excitement,change × Excitement,R1_EXCITE_EXPAND,2,5,8,9,7,9,8,6,7.35,enthusiasm,Change of Heart,0.8,False
1,42,llama3.2:1b,llama,change,Excitement,change × Excitement,R1_EXCITE_EXPAND,3,0,10,10,8,9,7,5,6.5,Excitement,Change can be exciting,0.1,False
1,42,llama3.2:1b,llama,know,Pride,know × Pride,R2_KNOW_EXPAND,1,1,9,9,6,4,7,3,5.3,Pride,Empowerment,0.7,False
1,42,llama3.2:1b,llama,know,Pride,know × Pride,R2_KNOW_EXPAND,2,0,0,0,0,0,0,0,0.0,knowing with pride,know pride,0.0,False
1,42,llama3.2:1b,llama,know,Pride,know × Pride,R2_KNOW_EXPAND,3,0,0,8,4,6,9,2,4.1,Pride,Self-Pride,0.7,False
1,42,llama3.2:1b,llama,something,Calmness,something × Calmness,STABLE_CROSS,1,0,0,0,0,0,0,0,0.0,calmness,something,0.0,False
1,42,llama3.2:1b,llama,something,Calmness,something × Calmness,STABLE_CROSS,2,0,0,0,2,9,1,0,1.75,peace,Something calm,0.0,False
1,42,llama3.2:1b,llama,something,Calmness,something × Calmness,STABLE_CROSS,3,0,0,0,0,0,0,0,0.0,calmness,something,0.0,False
1,42,llama3.2:1b,llama,know,Fear,know × Fear,R2_KNOW_EXPAND,1,0,0,0,0,0,0,0,0.0,fear,anxiety,0.0,False
1,42,llama3.2:1b,llama,know,Fear,know × Fear,R2_KNOW_EXPAND,2,0,0,0,0,0,1,2,0.2,fear,fear of loss,0.0,False
1,42,llama3.2:1b,llama,know,Fear,know × Fear,R2_KNOW_EXPAND,3,0,0,0,0,0,0,0,0.0,fear,Fear of loss,0.0,False
1,42,llama3.2:1b,llama,someone,Triumph,someone × Triumph,R3_SOMEONE_EXPAND,1,5,9,9,8,6,4,7,6.8,Triumph,Triumph over someone,0.8,False
1,42,llama3.2:1b,llama,someone,Triumph,someone × Triumph,R3_SOMEONE_EXPAND,2,2,10,0,4,9,0,2,3.55,Triumph,Triumphant Victory,0.5,False
1,42,llama3.2:1b,llama,someone,Triumph,someone × Triumph,R3_SOMEONE_EXPAND,3,0,8,9,6,4,7,2,4.9,Triumph,Victory and pride,0.7,False
1,42,llama3.2:1b,llama,people,Admiration,people × Admiration,R3_ADMIRE_EXPAND,1,0,0,0,5,8,7,9,3.1,admiration,human relationships,0.8,False
1,42,llama3.2:1b,llama,people,Admiration,people × Admiration,R3_ADMIRE_EXPAND,2,0,0,0,0,0,0,0,0.0,people,human beings,0.1,False
1,42,llama3.2:1b,llama,people,Admiration,people × Admiration,R3_ADMIRE_EXPAND,3,2,8,10,7,6,5,4,5.95,Fascination,Human beings,0.2,False
1,42,llama3.2:1b,llama,people,Triumph,people × Triumph,STABLE_CROSS,1,0,0,0,0,0,0,0,0.0,triumph,people,0.5,False
1,42,llama3.2:1b,llama,people,Triumph,people × Triumph,STABLE_CROSS,2,0,0,0,0,0,0,0,0.0,Triumph,Humans as Emotionally Elicited,0.0,False
1,42,llama3.2:1b,llama,people,Triumph,people × Triumph,STABLE_CROSS,3,0,0,0,0,0,0,0,0.0,Triumph,Human triumph,0.0,False
1,42,llama3.2:1b,llama,now,Disgust,now × Disgust,STABLE_CROSS,1,0,0,0,0,0,0,0,0.0,disgust,strong dislike,0.0,False
1,42,llama3.2:1b,llama,now,Disgust,now × Disgust,STABLE_CROSS,2,0,0,10,0,0,0,0,2.0,disgust,disgust,0.0,False
1,42,llama3.2:1b,llama,now,Disgust,now × Disgust,STABLE_CROSS,3,0,0,0,0,0,0,0,0.0,disgust,now,0.0,False
1,42,llama3.2:1b,llama,go,Excitement,go × Excitement,R1_EXCITE_EXPAND,1,0,10,8,6,4,2,9,4.75,Excitement,Exciting Journey,0.2,False
1,42,llama3.2:1b,llama,go,Excitement,go × Excitement,R1_EXCITE_EXPAND,2,0,8,9,7,6,8,9,5.8,Unbridled Euphoria,"Pure, Unadulterated Thrill",0.0,False
1,42,llama3.2:1b,llama,go,Excitement,go × Excitement,R1_EXCITE_EXPAND,3,5,8,9,7,6,8,9,7.05,Thrill,High Energy Adventure,0.0,False
1,42,llama3.2:1b,llama,body,Excitement,body × Excitement,NEAR_MISS,1,0,0,0,0,0,0,0,0.0,excitement,Body,0.0,False
1,42,llama3.2:1b,llama,body,Excitement,body × Excitement,NEAR_MISS,2,0,0,0,0,0,0,0,0.0,excitement,Body,0.0,False
1,42,llama3.2:1b,llama,body,Excitement,body × Excitement,NEAR_MISS,3,0,10,0,8,6,9,7,4.35,excitement,Body,0.2,False
1,42,llama3.2:1b,llama,move,Triumph,move × Triumph,R1_MOVE_EXPAND,1,0,0,8,6,9,7,3,4.7,Triumph,Triumphant Victory,0.0,False
1,42,llama3.2:1b,llama,move,Triumph,move × Triumph,R1_MOVE_EXPAND,2,0,0,0,0,0,0,0,0.0,Triumph,Triumph over,0.0,False
1,42,llama3.2:1b,llama,move,Triumph,move × Triumph,R1_MOVE_EXPAND,3,0,0,0,0,0,0,0,0.0,Triumph,Triumphant Movement,0.0,False
1,42,llama3.2:1b,llama,body,Admiration,body × Admiration,R3_ADMIRE_EXPAND,1,0,0,0,0,5,8,0,1.55,admiration,Body,0.5,False
1,42,llama3.2:1b,llama,body,Admiration,body × Admiration,R3_ADMIRE_EXPAND,2,2,0,0,0,5,9,0,2.15,fascination,Human body,0.2,False
1,42,llama3.2:1b,llama,body,Admiration,body × Admiration,R3_ADMIRE_EXPAND,3,0,0,0,2,8,5,2,2.1,adoration,Human body,0.7,False
1,42,llama3.2:1b,llama,something,Surprise,something × Surprise,STABLE_CROSS,1,1,2,10,5,4,9,1,4.75,Surprise,Something Surprise,0.2,False
1,42,llama3.2:1b,llama,something,Surprise,something × Surprise,STABLE_CROSS,2,0,0,0,0,0,0,0,0.0,surprise,Something,0.0,False
1,42,llama3.2:1b,llama,something,Surprise,something × Surprise,STABLE_CROSS,3,4,7,1,5,6,8,2,4.45,Surprise,Something,0.5,False
1,42,llama3.2:1b,llama,know,Horror,know × Horror,R2_KNOW_EXPAND,1,0,10,0,0,0,0,0,1.0,fear,The unknown,0.1,False
1,42,llama3.2:1b,llama,know,Horror,know × Horror,R2_KNOW_EXPAND,2,0,0,0,2,0,0,1,0.35,Fear,Horror of loss,0.6,False
1,42,llama3.2:1b,llama,know,Horror,know × Horror,R2_KNOW_EXPAND,3,0,0,0,0,0,0,0,0.0,terror,Fear of Loss,0.0,False
1,42,llama3.2:1b,llama,something,Pride,something × Pride,STABLE_CROSS,1,0,0,0,2,0,0,1,0.35,overwhelming,Something,0.5,False
1,42,llama3.2:1b,llama,something,Pride,something × Pride,STABLE_CROSS,2,5,8,6,4,9,7,3,6.05,Pride,Something,0.4,False
1,42,llama3.2:1b,llama,something,Pride,something × Pride,STABLE_CROSS,3,4,7,9,6,8,9,5,6.75,Pride,Personal achievement,0.0,False
1,42,llama3.2:1b,llama,move,Calmness,move × Calmness,R1_MOVE_EXPAND,1,0,0,0,0,0,0,0,0.0,peaceful motion,"move, relaxation",0.2,False
1,42,llama3.2:1b,llama,move,Calmness,move × Calmness,R1_MOVE_EXPAND,2,4,0,0,0,0,0,0,1.0,Calmness,Move,0.0,False
1,42,llama3.2:1b,llama,move,Calmness,move × Calmness,R1_MOVE_EXPAND,3,0,0,0,0,0,0,0,0.0,sitting,calmness,0.0,False
1,42,llama3.2:1b,llama,move,Surprise,move × Surprise,R1_MOVE_EXPAND,1,0,2,0,0,0,0,0,0.2,Surprise,A sudden movement,0.0,False
1,42,llama3.2:1b,llama,move,Surprise,move × Surprise,R1_MOVE_EXPAND,2,2,0,0,2,0,1,0,0.9,Surprise,The sudden movement,0.2,False
1,42,llama3.2:1b,llama,move,Surprise,move × Surprise,R1_MOVE_EXPAND,3,5,7,9,6,4,8,3,6.2,amazed,Surprise to the movement,0.5,False
1,42,llama3.2:1b,llama,now,Confusion,now × Confusion,STABLE_CROSS,1,2,3,4,6,8,9,5,4.85,disorientation,Now is a time of confusion,0.3,False
1,42,llama3.2:1b,llama,now,Confusion,now × Confusion,STABLE_CROSS,2,0,0,0,0,0,0,0,0.0,Confusion,Confusion now,0.0,False
1,42,llama3.2:1b,llama,now,Confusion,now × Confusion,STABLE_CROSS,3,2,4,6,8,9,7,3,5.5,Vague unease,Confusion now,0.0,False
1,42,llama3.2:1b,llama,body,Calmness,body × Calmness,NEAR_MISS,1,8,0,5,9,0,7,2,5.15,serene,calm physical form,0.2,False
1,42,llama3.2:1b,llama,body,Calmness,body × Calmness,NEAR_MISS,2,4,0,1,3,0,2,0,1.85,calmness,body calmness,0.6,False
1,42,llama3.2:1b,llama,body,Calmness,body × Calmness,NEAR_MISS,3,1,0,0,0,0,0,0,0.25,calm,body calmness,0.3,False
1,42,llama3.2:1b,llama,know,Triumph,know × Triumph,R2_KNOW_EXPAND,1,8,7,9,8,0,7,0,6.4,Triumph,Triumph over Knowing,0.7,False
1,42,llama3.2:1b,llama,know,Triumph,know × Triumph,R2_KNOW_EXPAND,2,5,10,10,8,9,9,7,8.05,Triumph,Triumphant victory,0.9,False
1,42,llama3.2:1b,llama,know,Triumph,know × Triumph,R2_KNOW_EXPAND,3,0,10,0,0,0,0,0,1.0,Triumph,Triumphant Victory,0.0,False
1,42,llama3.2:1b,llama,maybe,Pride,maybe × Pride,STABLE_CROSS,1,2,8,9,5,7,6,4,5.7,Pride,Possibly proud,0.2,False
1,42,llama3.2:1b,llama,maybe,Pride,maybe × Pride,STABLE_CROSS,2,0,0,0,0,0,0,0,0.0,amazing,Maybe,0.0,False
1,42,llama3.2:1b,llama,maybe,Pride,maybe × Pride,STABLE_CROSS,3,0,0,2,6,8,7,4,3.4,ambivalent,Possible,0.8,False
1,42,llama3.2:1b,llama,someone,Horror,someone × Horror,R3_SOMEONE_EXPAND,1,0,0,0,0,0,0,0,0.0,horror,soulless human,0.0,False
1,42,llama3.2:1b,llama,someone,Horror,someone × Horror,R3_SOMEONE_EXPAND,2,0,5,0,0,0,0,0,0.5,Fear,Human monster,0.2,False
1,42,llama3.2:1b,llama,someone,Horror,someone × Horror,R3_SOMEONE_EXPAND,3,5,0,8,6,4,7,2,5.15,Fear,Human Terror,0.3,False
1,42,llama3.2:1b,llama,I,Joy,I × Joy,NEAR_MISS,1,0,10,10,0,0,0,0,3.0,joy,I,0.0,False
