run_id,seed,model_name,model_short,primitive,emotion,combo,trial,meaning_score,excitement_score,emotional_elicitation,clarity_score,universality_score,embodiment_score,novelty_score,composite_score,dominant_sensation,composite_concept,confidence,parse_failed
1,42,gemma3:1b,gemma,live,Joy,live × Joy,1,8,9,9,7,8,6,3,7.7,warmth,blooming,8.2,False
1,42,gemma3:1b,gemma,live,Joy,live × Joy,2,8,9,9,7,8,6,3,7.7,warmth,Bloom & Expanding,8.0,False
1,42,gemma3:1b,gemma,live,Joy,live × Joy,3,8,9,9,7,8,7,3,7.8,warmth,bloom,8.5,False
1,42,gemma3:1b,gemma,you,Romance,you × Romance,1,8,7,9,6,7,5,3,7.1,longing,shadow + bloom,7.0,False
1,42,gemma3:1b,gemma,you,Romance,you × Romance,2,7,8,9,6,7,5,3,6.95,warmth,Ephemeral connection,8.0,False
1,42,gemma3:1b,gemma,you,Romance,you × Romance,3,7,8,9,6,7,4,3,6.85,a gentle warmth,shadow and starlight,8.0,False
1,42,gemma3:1b,gemma,die,Awe,die × Awe,1,8,6,9,7,8,6,3,7.4,desolation,Lost Potential,7.0,False
1,42,gemma3:1b,gemma,die,Awe,die × Awe,2,8,7,9,6,8,6,3,7.35,shadow,Ephemeral beauty,7.0,False
1,42,gemma3:1b,gemma,die,Awe,die × Awe,3,8,6,9,7,8,6,3,7.4,grey,Ephemeral stillness,8.0,False
1,42,gemma3:1b,gemma,after,Nostalgia,after × Nostalgia,1,7,4,9,6,8,6,3,6.8,softness,Echoes,8.0,False
1,42,gemma3:1b,gemma,after,Nostalgia,after × Nostalgia,2,8,4,9,7,6,5,2,6.75,whispering,Echoes of memory,8.5,False
1,42,gemma3:1b,gemma,after,Nostalgia,after × Nostalgia,3,7,4,9,7,8,6,3,6.95,a whisper of longing,faded light,8.0,False
1,42,gemma3:1b,gemma,far,Awe,far × Awe,1,8,7,9,6,8,7,3,7.45,depth,vastness,8.0,False
1,42,gemma3:1b,gemma,far,Awe,far × Awe,2,8,9,9,7,8,6,3,7.7,depth,vastness,7.0,False
1,42,gemma3:1b,gemma,far,Awe,far × Awe,3,8,9,9,7,8,6,3,7.7,depth,Ephemeral vastness,7.0,False
1,42,gemma3:1b,gemma,body,Calmness,body × Calmness,1,7,3,8,6,8,6,2,6.45,serene,stillness within stillness,8.5,False
1,42,gemma3:1b,gemma,body,Calmness,body × Calmness,2,7,3,8,6,8,7,3,6.6,Serene,Reflection,8.5,False
1,42,gemma3:1b,gemma,body,Calmness,body × Calmness,3,7,3,8,9,7,6,2,6.75,stillness,Organic resonance,8.0,False
1,42,gemma3:1b,gemma,hear,Interest,hear × Interest,1,8,7,9,6,8,7,3,7.45,Whispering,Echoes and pathways,9.0,False
1,42,gemma3:1b,gemma,hear,Interest,hear × Interest,2,7,8,9,6,8,5,3,7.1,Whisper,Echoes of possibility,7.5,False
1,42,gemma3:1b,gemma,hear,Interest,hear × Interest,3,7,8,9,6,7,5,3,6.95,a ripple,resonance,8.2,False
1,42,gemma3:1b,gemma,more,Excitement,more × Excitement,1,8,9,7,6,8,6,3,7.15,a pulse of possibility,resonance & unfolding,7.0,False
1,42,gemma3:1b,gemma,more,Excitement,more × Excitement,2,8,9,7,6,8,7,3,7.25,sparkle,flux,8.0,False
1,42,gemma3:1b,gemma,more,Excitement,more × Excitement,3,8,9,7,6,8,7,3,7.25,rush,Momentum,7.0,False
1,42,gemma3:1b,gemma,feel,Awe,feel × Awe,1,8,7,9,6,7,6,3,7.2,resonance,Ephemeral light,8.0,False
1,42,gemma3:1b,gemma,feel,Awe,feel × Awe,2,8,7,9,7,8,6,3,7.5,depth,Ephemeral light,9.0,False
1,42,gemma3:1b,gemma,feel,Awe,feel × Awe,3,8,7,9,7,8,6,3,7.5,depth,Ephemeral light,8.0,False
1,42,gemma3:1b,gemma,I,Fear,I × Fear,1,2,2,9,7,6,4,2,4.95,unease,shadows,7.0,False
1,42,gemma3:1b,gemma,I,Fear,I × Fear,2,3,2,9,6,7,4,2,5.2,unease,shadows,7.0,False
1,42,gemma3:1b,gemma,I,Fear,I × Fear,3,3,2,8,6,7,4,2,5.0,unease,shadowed pathways,7.0,False
1,42,gemma3:1b,gemma,not,Disgust,not × Disgust,1,2,1,6,4,4,2,0,3.2,Rust,Forgotten Past,7.0,False
1,42,gemma3:1b,gemma,not,Disgust,not × Disgust,2,3,2,6,4,6,2,1,3.9,coldness,grey void,7.0,False
1,42,gemma3:1b,gemma,not,Disgust,not × Disgust,3,2,1,3,4,6,2,1,2.95,cold,muted decay,7.5,False
1,42,gemma3:1b,gemma,time,Awe,time × Awe,1,8,7,9,6,8,7,3,7.45,Static contemplation,Eternal flow,8.5,False
1,42,gemma3:1b,gemma,time,Awe,time × Awe,2,8,7,9,6,8,7,3,7.45,expanding,chronoscapes,8.0,False
1,42,gemma3:1b,gemma,time,Awe,time × Awe,3,8,7,9,7,8,6,3,7.5,weight,Ephemeral,7.0,False
1,42,gemma3:1b,gemma,good,Admiration,good × Admiration,1,8,7,9,7,8,6,3,7.5,warmth,Golden light,8.0,False
1,42,gemma3:1b,gemma,good,Admiration,good × Admiration,2,8,7,9,7,8,6,3,7.5,Warmth,Radiance,8.0,False
1,42,gemma3:1b,gemma,good,Admiration,good × Admiration,3,8,7,9,6,8,7,3,7.45,warmth,golden light & aspiration,8.5,False
1,42,gemma3:1b,gemma,see,Awe,see × Awe,1,8,7,9,6,8,7,3,7.45,depth,Ephemeral beauty,8.5,False
1,42,gemma3:1b,gemma,see,Awe,see × Awe,2,9,7,9,8,7,6,3,7.75,light,vastness,8.0,False
1,42,gemma3:1b,gemma,see,Awe,see × Awe,3,8,7,9,7,8,6,3,7.5,expanding space,vastness,8.0,False
1,42,gemma3:1b,gemma,want,Excitement,want × Excitement,1,8,9,7,6,8,6,3,7.15,lightness,Pulse,7.0,False
1,42,gemma3:1b,gemma,want,Excitement,want × Excitement,2,8,9,7,6,8,6,3,7.15,blur,shifting potential,7.0,False
1,42,gemma3:1b,gemma,want,Excitement,want × Excitement,3,8,9,8,7,8,6,3,7.5,a ripple,shifting landscapes,7.0,False
1,42,gemma3:1b,gemma,someone,Envy,someone × Envy,1,7,4,8,6,7,6,3,6.45,unease,A shadowed echo of potential,8.0,False
1,42,gemma3:1b,gemma,someone,Envy,someone × Envy,2,7,4,9,6,7,4,2,6.4,a faint tremor of unease,shadows lengthening,8.0,False
1,42,gemma3:1b,gemma,someone,Envy,someone × Envy,3,7,4,8,6,6,5,2,6.15,a subtle pull,fragmented echo,8.0,False
1,42,gemma3:1b,gemma,now,Anxiety,now × Anxiety,1,7,3,8,6,7,5,2,6.2,unease,Shadow & Threshold,8.0,False
1,42,gemma3:1b,gemma,now,Anxiety,now × Anxiety,2,6,2,8,6,4,5,2,5.4,unease,Fractured light,7.0,False
1,42,gemma3:1b,gemma,now,Anxiety,now × Anxiety,3,6,2,8,4,6,4,2,5.3,unease,shadow,7.0,False
1,42,gemma3:1b,gemma,something,Interest,something × Interest,1,7,8,9,6,7,6,3,7.05,"a vast, shifting potential",unfolding,7.0,False
1,42,gemma3:1b,gemma,something,Interest,something × Interest,2,7,8,9,6,7,6,3,7.05,dissonance,Echoes,7.0,False
1,42,gemma3:1b,gemma,something,Interest,something × Interest,3,7,8,9,6,8,5,2,7.05,a sense of vastness and possibility,unfolding mysteries,7.5,False
1,42,gemma3:1b,gemma,die,Fear,die × Fear,1,6,2,8,7,6,5,2,5.85,cold,decay,7.5,False
1,42,gemma3:1b,gemma,die,Fear,die × Fear,2,6,2,9,7,8,4,2,6.25,cold,decay,7.0,False
1,42,gemma3:1b,gemma,die,Fear,die × Fear,3,4,2,8,6,7,4,2,5.25,cold,shadow and decay,7.0,False
1,42,gemma3:1b,gemma,happen,Interest,happen × Interest,1,7,8,9,6,8,5,2,7.05,blur,Ripple Effect,7.0,False
1,42,gemma3:1b,gemma,happen,Interest,happen × Interest,2,7,8,9,6,7,5,3,6.95,a ripple of possibility,shifting patterns,7.0,False
1,42,gemma3:1b,gemma,happen,Interest,happen × Interest,3,7,8,9,6,7,5,3,6.95,blur,Ephemeral resonance,8.0,False
1,42,gemma3:1b,gemma,you,Adoration,you × Adoration,1,9,8,9,7,8,6,3,7.85,softness,Echoes of potential,8.5,False
1,42,gemma3:1b,gemma,you,Adoration,you × Adoration,2,8,9,9,7,8,6,3,7.7,a gentle warmth,"reflection, blossoming",7.0,False
1,42,gemma3:1b,gemma,you,Adoration,you × Adoration,3,8,9,9,7,8,6,3,7.7,a gentle warmth,reflection,8.0,False
1,42,gemma3:1b,gemma,know,Satisfaction,know × Satisfaction,1,8,7,9,6,8,7,3,7.45,Quiet resonance,Illumination,9.0,False
1,42,gemma3:1b,gemma,know,Satisfaction,know × Satisfaction,2,8,7,9,7,8,6,3,7.5,depth,Ephemeral awareness,8.0,False
1,42,gemma3:1b,gemma,know,Satisfaction,know × Satisfaction,3,9,7,8,7,9,6,3,7.7,"a quiet resonance, like a seed unfolding.","observation, revelation, nascent understanding.",8.2,False
1,42,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,1,8,7,9,6,8,7,3,7.45,peace,shifting light,9.0,False
1,42,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,2,8,7,9,7,8,6,3,7.5,a gentle warmth,Ephemeral beauty,9.0,False
1,42,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,3,8,6,9,7,8,6,3,7.4,Quiet wonder,Light and shadow,8.0,False
1,42,gemma3:1b,gemma,see,Interest,see × Interest,1,8,7,9,7,8,6,3,7.5,Depth,Observation,8.0,False
1,42,gemma3:1b,gemma,see,Interest,see × Interest,2,8,7,9,6,7,6,4,7.25,depth,Observation,8.0,False
1,42,gemma3:1b,gemma,see,Interest,see × Interest,3,8,7,9,7,8,6,3,7.5,depth,Observational,7.0,False
1,42,gemma3:1b,gemma,people,Admiration,people × Admiration,1,8,7,9,6,8,7,3,7.45,resonance,collective wonder,8.0,False
1,42,gemma3:1b,gemma,people,Admiration,people × Admiration,2,8,7,9,6,7,5,3,7.1,quiet wonder,layered observation,9.0,False
1,42,gemma3:1b,gemma,people,Admiration,people × Admiration,3,8,7,9,6,7,6,3,7.2,warmth,resonance,8.0,False
1,42,gemma3:1b,gemma,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,1,8,6,9,7,8,6,3,7.4,a whisper of light,Ephemeral beauty,8.5,False
1,42,gemma3:1b,gemma,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,2,8,7,9,7,8,6,3,7.5,softness,Whispering beauty,8.5,False
1,42,gemma3:1b,gemma,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,3,8,6,9,7,8,6,3,7.4,softness,Ephemeral beauty,8.0,False
1,42,gemma3:1b,gemma,inside,Curiosity,inside × Curiosity,1,8,7,9,6,7,5,3,7.1,Depth,Hidden Pathways,8.2,False
1,42,gemma3:1b,gemma,inside,Curiosity,inside × Curiosity,2,8,7,9,6,7,6,3,7.2,depth,shadow and revelation,7.0,False
1,42,gemma3:1b,gemma,inside,Curiosity,inside × Curiosity,3,7,8,9,6,7,5,3,6.95,a subtle hum of possibility,Hidden pathways,8.0,False
1,42,gemma3:1b,gemma,if,Hope,if × Hope,1,8,7,9,6,7,6,3,7.2,quiet resonance,a fragile bloom,7.0,False
1,42,gemma3:1b,gemma,if,Hope,if × Hope,2,8,7,9,6,8,7,3,7.45,quiet warmth,unfolding potential,8.2,False
1,42,gemma3:1b,gemma,if,Hope,if × Hope,3,8,7,9,6,8,7,4,7.5,softness,a ripple of light.,8.0,False
1,42,gemma3:1b,gemma,maybe,Anxiety,maybe × Anxiety,1,6,2,8,7,6,4,2,5.75,a rustling of unknown potential,shadows shifting through silence,7.5,False
1,42,gemma3:1b,gemma,maybe,Anxiety,maybe × Anxiety,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,True
1,42,gemma3:1b,gemma,maybe,Anxiety,maybe × Anxiety,3,6,3,8,7,6,5,2,5.95,a hollow echo,lost potential,7.5,False
1,42,gemma3:1b,gemma,inside,Comfort,inside × Comfort,1,8,6,9,7,8,6,3,7.4,Quiet stillness,"A soft, yielding space",8.0,False
1,42,gemma3:1b,gemma,inside,Comfort,inside × Comfort,2,8,6,9,7,8,6,3,7.4,a gentle warmth,Hidden solace,9.0,False
1,42,gemma3:1b,gemma,inside,Comfort,inside × Comfort,3,7,6,9,8,7,6,3,7.15,quietude,Stillness within,8.0,False
1,42,gemma3:1b,gemma,body,Excitement,body × Excitement,1,8,9,7,6,8,6,3,7.15,buzz,potential,8.0,False
1,42,gemma3:1b,gemma,body,Excitement,body × Excitement,2,8,9,8,7,7,6,3,7.35,energy,Pulse & Becoming,8.5,False
1,42,gemma3:1b,gemma,body,Excitement,body × Excitement,3,8,9,7,6,8,6,3,7.15,pulse,shifting energy,7.0,False
1,42,gemma3:1b,gemma,moment,Fear,moment × Fear,1,3,2,9,6,7,4,2,5.2,unease,shifting shadows,7.0,False
1,42,gemma3:1b,gemma,moment,Fear,moment × Fear,2,2,3,8,5,6,4,2,4.55,unease,Shadow and resonance,7.0,False
1,42,gemma3:1b,gemma,moment,Fear,moment × Fear,3,3,2,8,6,4,5,2,4.65,unease,Shadow & Static,7.0,False
1,42,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,1,7,3,9,6,8,4,2,6.45,softness,Echoes of warmth,8.5,False
1,42,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,2,8,6,9,7,8,6,3,7.4,warmth,Memory Echoes,8.0,False
1,42,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,3,8,6,9,7,8,6,3,7.4,warmth,Echoes of a forgotten light,7.0,False
1,42,gemma3:1b,gemma,not,Fear,not × Fear,1,3,2,8,6,4,2,0,4.25,A chilling emptiness,Void and potential collapse,7.0,False
1,42,gemma3:1b,gemma,not,Fear,not × Fear,2,3,2,7,6,5,4,2,4.5,Gray,Dissonance,7.0,False
1,42,gemma3:1b,gemma,not,Fear,not × Fear,3,3,2,8,6,6,4,2,4.85,cold,void,7.0,False
1,42,gemma3:1b,gemma,body,Fear,body × Fear,1,3,2,9,6,6,4,2,5.05,coldness,unseen depths,7.0,False
1,42,gemma3:1b,gemma,body,Fear,body × Fear,2,2,2,9,4,6,3,3,4.45,cold,shrouded,7.0,False
1,42,gemma3:1b,gemma,body,Fear,body × Fear,3,3,2,8,6,7,4,2,5.0,cold,contraction,7.0,False
1,42,gemma3:1b,gemma,I,Joy,I × Joy,1,8,9,9,7,8,6,2,7.65,warmth,Golden light,7.0,False
1,42,gemma3:1b,gemma,I,Joy,I × Joy,2,8,9,9,7,8,6,3,7.7,warmth,sparkle,8.5,False
1,42,gemma3:1b,gemma,I,Joy,I × Joy,3,8,9,9,7,8,6,3,7.7,warmth,Golden light and burgeoning bloom,8.0,False
1,42,gemma3:1b,gemma,very,Fear,very × Fear,1,3,2,9,6,7,4,2,5.2,unease,Shadow and Descent,8.0,False
1,42,gemma3:1b,gemma,very,Fear,very × Fear,2,3,2,8,6,7,4,2,5.0,unease,Shifting shadows,8.0,False
1,42,gemma3:1b,gemma,very,Fear,very × Fear,3,3,2,8,5,6,4,2,4.7,unease,Shadow and stillness,7.0,False
1,42,gemma3:1b,gemma,not,Anxiety,not × Anxiety,1,3,2,8,6,7,4,2,5.0,unease,void,7.0,False
1,42,gemma3:1b,gemma,not,Anxiety,not × Anxiety,2,4,2,6,6,7,4,2,4.85,muted dread,Unformed potential,7.0,False
1,42,gemma3:1b,gemma,not,Anxiety,not × Anxiety,3,3,2,7,6,5,4,2,4.5,coldness,Echoes of Absence,7.0,False
1,42,gemma3:1b,gemma,happen,Surprise,happen × Surprise,1,7,8,9,6,7,5,3,6.95,blur,fractured reality,8.2,False
1,42,gemma3:1b,gemma,happen,Surprise,happen × Surprise,2,7,8,9,6,7,4,2,6.8,blur,unfolding,8.2,False
1,42,gemma3:1b,gemma,happen,Surprise,happen × Surprise,3,7,8,9,6,7,6,3,7.05,blur,potential,8.0,False
1,42,gemma3:1b,gemma,very,Awe,very × Awe,1,8,6,9,7,8,6,2,7.35,Depth,Ephemeral Light,8.5,False
1,42,gemma3:1b,gemma,very,Awe,very × Awe,2,8,7,9,7,8,6,3,7.5,quiet wonder,possibility,8.2,False
1,42,gemma3:1b,gemma,very,Awe,very × Awe,3,8,7,9,7,8,6,3,7.5,depth,Ephemeral grandeur,8.2,False
1,42,gemma3:1b,gemma,do,Triumph,do × Triumph,1,8,9,9,7,8,6,3,7.7,burst,rising,8.0,False
1,42,gemma3:1b,gemma,do,Triumph,do × Triumph,2,8,9,9,7,8,6,3,7.7,A surge of incandescent possibility,Ascension,8.0,False
1,42,gemma3:1b,gemma,do,Triumph,do × Triumph,3,8,9,9,7,8,6,3,7.7,light,Ascension,8.5,False
1,42,gemma3:1b,gemma,maybe,Hope,maybe × Hope,1,7,8,9,6,7,6,3,7.05,a quiet pull,"Lost potential, burgeoning light",7.0,False
1,42,gemma3:1b,gemma,maybe,Hope,maybe × Hope,2,7,8,9,6,7,6,3,7.05,Quiet anticipation,Whispers of potential,8.0,False
1,42,gemma3:1b,gemma,maybe,Hope,maybe × Hope,3,7,8,9,6,7,5,3,6.95,Quiet anticipation,Potential bloom,8.0,False
1,42,gemma3:1b,gemma,place,Nostalgia,place × Nostalgia,1,8,6,9,7,8,6,3,7.4,warmth,Forgotten gardens,7.0,False
1,42,gemma3:1b,gemma,place,Nostalgia,place × Nostalgia,2,8,4,9,7,8,6,2,7.15,warmth,"Forgotten moments, gentle light, hazy memories",7.0,False
1,42,gemma3:1b,gemma,place,Nostalgia,place × Nostalgia,3,8,6,9,7,8,6,3,7.4,warmth,"Forgotten memories, dusty sunlight, a half-remembered scent",8.0,False
1,42,gemma3:1b,gemma,after,Satisfaction,after × Satisfaction,1,8,6,9,7,8,6,3,7.4,quiet contemplation,Ephemeral genesis,8.5,False
1,42,gemma3:1b,gemma,after,Satisfaction,after × Satisfaction,2,8,6,9,7,8,6,3,7.4,Quiet contemplation,Shifted awareness,8.0,False
1,42,gemma3:1b,gemma,after,Satisfaction,after × Satisfaction,3,8,7,9,7,8,6,3,7.5,softness,Ephemeral bloom,8.5,False
1,42,gemma3:1b,gemma,place,Anxiety,place × Anxiety,1,4,2,8,6,7,5,2,5.35,"quiet, unsettling",voidness,7.0,False
1,42,gemma3:1b,gemma,place,Anxiety,place × Anxiety,2,4,2,8,6,7,5,2,5.35,cold,Silent enclosure,7.0,False
1,42,gemma3:1b,gemma,place,Anxiety,place × Anxiety,3,6,2,8,4,6,4,2,5.3,stillness,Silent expanse,7.0,False
1,42,gemma3:1b,gemma,good,Calmness,good × Calmness,1,8,2,9,7,8,6,3,7.0,softness,reflected stillness,8.5,False
1,42,gemma3:1b,gemma,good,Calmness,good × Calmness,2,8,2,9,7,8,6,3,7.0,peaceful,serene stillness,8.5,False
1,42,gemma3:1b,gemma,good,Calmness,good × Calmness,3,8,2,9,7,8,6,2,6.95,peace,Stillness & Quiet Reflection,9.0,False
1,42,gemma3:1b,gemma,die,Nostalgia,die × Nostalgia,1,7,3,9,6,8,5,2,6.55,loss,fragile memories,8.0,False
1,42,gemma3:1b,gemma,die,Nostalgia,die × Nostalgia,2,7,3,9,6,8,5,2,6.55,melancholy,Dust and faded light,7.8,False
1,42,gemma3:1b,gemma,die,Nostalgia,die × Nostalgia,3,7,3,9,6,8,5,2,6.55,Echo,Dust & embers,8.0,False
1,42,gemma3:1b,gemma,inside,Fear,inside × Fear,1,3,2,8,6,4,4,2,4.55,cold,shadows,7.0,False
1,42,gemma3:1b,gemma,inside,Fear,inside × Fear,2,2,2,8,4,6,3,2,4.2,damp,shadowed space,7.0,False
1,42,gemma3:1b,gemma,inside,Fear,inside × Fear,3,2,2,8,6,4,4,2,4.3,cold,darkness,7.0,False
1,42,gemma3:1b,gemma,now,Excitement,now × Excitement,1,8,9,9,7,8,6,4,7.75,energy,Shift,8.0,False
1,42,gemma3:1b,gemma,now,Excitement,now × Excitement,2,8,9,8,7,6,7,4,7.35,energy,shifting potential,9.0,False
1,42,gemma3:1b,gemma,now,Excitement,now × Excitement,3,8,9,9,7,8,6,4,7.75,rush,shifting pathways,9.0,False
1,42,gemma3:1b,gemma,live,Excitement,live × Excitement,1,8,9,7,6,8,7,3,7.25,blur,potential,8.0,False
1,42,gemma3:1b,gemma,live,Excitement,live × Excitement,2,8,9,8,7,8,6,4,7.55,a ripple of possibility,shifting currents of growth,7.0,False
1,42,gemma3:1b,gemma,live,Excitement,live × Excitement,3,8,9,7,6,8,7,4,7.3,Pulse,Flow,8.0,False
1,42,gemma3:1b,gemma,bad,Horror,bad × Horror,1,3,2,8,6,4,4,2,4.55,unease,Shadows,7.0,False
1,42,gemma3:1b,gemma,bad,Horror,bad × Horror,2,3,2,9,6,4,3,2,4.65,unease,shadows,7.0,False
1,42,gemma3:1b,gemma,bad,Horror,bad × Horror,3,4,2,8,6,6,3,2,5.0,unease,shadows and decay,7.0,False
1,42,gemma3:1b,gemma,bad,Sadness,bad × Sadness,1,4,2,8,6,6,3,2,5.0,emptiness,lost potential,7.0,False
1,42,gemma3:1b,gemma,bad,Sadness,bad × Sadness,2,4,2,8,6,7,3,1,5.1,unease,Shadows and loss,7.0,False
1,42,gemma3:1b,gemma,bad,Sadness,bad × Sadness,3,3,2,9,7,6,4,2,5.2,Weight,Dull ache,7.0,False
1,42,gemma3:1b,gemma,not,Calmness,not × Calmness,1,4,2,7,8,6,3,2,5.1,Stillness,Echoes of absence,8.0,False
1,42,gemma3:1b,gemma,not,Calmness,not × Calmness,2,6,2,8,7,8,6,2,6.25,Quietness,Void,7.0,False
1,42,gemma3:1b,gemma,not,Calmness,not × Calmness,3,6,2,8,7,8,6,2,6.25,stillness,Quiet echo,7.0,False
1,42,gemma3:1b,gemma,more,Craving,more × Craving,1,7,6,8,6,7,5,2,6.5,unease,Void & Ascent,7.0,False
1,42,gemma3:1b,gemma,more,Craving,more × Craving,2,7,8,9,6,7,5,3,6.95,a pull,lost pathways,8.0,False
1,42,gemma3:1b,gemma,more,Craving,more × Craving,3,7,6,8,5,6,4,2,6.1,a subtle pull,lost pathways,7.5,False
1,42,gemma3:1b,gemma,you,Admiration,you × Admiration,1,8,9,9,7,8,6,3,7.7,soft contemplation,Echoes of potential,8.0,False
1,42,gemma3:1b,gemma,you,Admiration,you × Admiration,2,8,9,9,7,8,6,3,7.7,warmth,Observer - Creation,8.5,False
1,42,gemma3:1b,gemma,you,Admiration,you × Admiration,3,8,7,9,6,8,7,3,7.45,quiet wonder,Observer,8.0,False
1,42,gemma3:1b,gemma,do,Anxiety,do × Anxiety,1,6,2,8,5,7,3,2,5.5,unease,Shadow and shifting sands,7.0,False
1,42,gemma3:1b,gemma,do,Anxiety,do × Anxiety,2,6,3,9,6,7,4,2,6.05,unease,shifting shadows,7.0,False
1,42,gemma3:1b,gemma,do,Anxiety,do × Anxiety,3,6,3,8,6,7,4,2,5.85,unease,fractured pathways,7.0,False
1,42,gemma3:1b,gemma,time,Interest,time × Interest,1,8,7,9,6,8,5,3,7.25,blur,fractal echoes,7.0,False
1,42,gemma3:1b,gemma,time,Interest,time × Interest,2,8,7,9,6,8,6,3,7.35,Weight,"Echoes, Flow",7.0,False
1,42,gemma3:1b,gemma,time,Interest,time × Interest,3,8,7,9,6,8,7,3,7.45,a pull,Ephemeral ripple,8.0,False
1,42,gemma3:1b,gemma,someone,Adoration,someone × Adoration,1,8,9,9,7,8,6,2,7.65,warmth,Echoes of potential,7.0,False
1,42,gemma3:1b,gemma,someone,Adoration,someone × Adoration,2,8,9,9,7,8,6,2,7.65,warmth,Echoes of light,8.0,False
1,42,gemma3:1b,gemma,someone,Adoration,someone × Adoration,3,8,9,9,7,8,6,2,7.65,warmth,Echoes of connection,8.5,False
1,42,gemma3:1b,gemma,die,Sadness,die × Sadness,1,7,2,9,6,8,4,2,6.35,cold,loss,7.0,False
1,42,gemma3:1b,gemma,die,Sadness,die × Sadness,2,7,2,9,6,8,5,2,6.45,emptiness,fragmented existence,7.0,False
1,42,gemma3:1b,gemma,die,Sadness,die × Sadness,3,8,2,9,7,6,5,2,6.55,Weight,Erosion,8.0,False
1,42,gemma3:1b,gemma,if,Anxiety,if × Anxiety,1,6,3,8,7,6,4,2,5.85,unease,fragmented reality,8.0,False
1,42,gemma3:1b,gemma,if,Anxiety,if × Anxiety,2,7,3,9,6,7,4,2,6.3,unease,fragile,8.0,False
1,42,gemma3:1b,gemma,if,Anxiety,if × Anxiety,3,6,2,8,7,6,4,2,5.75,unease,shifting shadows,7.0,False
1,42,gemma3:1b,gemma,moment,Excitement,moment × Excitement,1,8,9,7,6,8,7,3,7.25,energy,Ephemeral flight,8.0,False
1,42,gemma3:1b,gemma,moment,Excitement,moment × Excitement,2,8,9,8,7,8,6,4,7.55,a rush of possibilities,fractured light,8.2,False
1,42,gemma3:1b,gemma,moment,Excitement,moment × Excitement,3,8,9,7,6,8,7,3,7.25,a rush of anticipation,potential,7.0,False
1,42,gemma3:1b,gemma,people,Sympathy,people × Sympathy,1,7,2,8,6,7,5,3,6.15,resonance,Shared burden,8.2,False
1,42,gemma3:1b,gemma,people,Sympathy,people × Sympathy,2,8,4,9,7,8,6,2,7.15,quietude,lost connections,7.0,False
1,42,gemma3:1b,gemma,people,Sympathy,people × Sympathy,3,7,2,8,6,7,6,3,6.25,a weight,shadows & shared burdens,8.2,False
1,42,gemma3:1b,gemma,more,Interest,more × Interest,1,7,8,9,6,7,4,3,6.85,quiet wonder,unfolding possibilities,8.5,False
1,42,gemma3:1b,gemma,more,Interest,more × Interest,2,7,8,9,6,7,5,3,6.95,a pull,shifting pathways,8.0,False
1,42,gemma3:1b,gemma,more,Interest,more × Interest,3,7,8,9,6,7,5,3,6.95,"a shimmering, shifting potential",Nebula Echoes,7.5,False
1,42,gemma3:1b,gemma,something,Awe,something × Awe,1,8,7,9,6,8,7,3,7.45,resonance,potential,8.5,False
1,42,gemma3:1b,gemma,something,Awe,something × Awe,2,8,7,9,7,8,6,3,7.5,quiet wonder,Potential vastness,8.0,False
1,42,gemma3:1b,gemma,something,Awe,something × Awe,3,8,7,9,7,8,6,3,7.5,depth,infinite potential,9.0,False
1,42,gemma3:1b,gemma,bad,Fear,bad × Fear,1,2,1,8,6,4,2,2,4.0,coldness,shadows,7.0,False
1,42,gemma3:1b,gemma,bad,Fear,bad × Fear,2,3,2,9,6,6,4,2,5.05,unease,"cold, brittle",7.0,False
1,42,gemma3:1b,gemma,bad,Fear,bad × Fear,3,2,2,8,6,4,3,2,4.2,unease,shadow and vulnerability,7.0,False
1,42,gemma3:1b,gemma,think,Confusion,think × Confusion,1,4,2,8,4,6,3,2,4.7,grey,unfolding,7.0,False
1,42,gemma3:1b,gemma,think,Confusion,think × Confusion,2,3,2,7,4,6,3,2,4.25,overwhelm,shifting sands,7.5,False
1,42,gemma3:1b,gemma,think,Confusion,think × Confusion,3,4,2,6,4,6,3,2,4.3,Static,Abstract,7.0,False
1,42,gemma3:1b,gemma,know,Anxiety,know × Anxiety,1,6,2,8,5,7,3,2,5.5,a hollow space,"lost pathways, potential",7.0,False
1,42,gemma3:1b,gemma,know,Anxiety,know × Anxiety,2,4,2,8,6,6,4,2,5.1,"a subtle, unsettling hum",shifting landscapes within a single point of awareness,7.0,False
1,42,gemma3:1b,gemma,know,Anxiety,know × Anxiety,3,6,3,8,6,7,5,2,5.95,"a hollow space, a searching echo",darkness yielding to a fragmented light,7.0,False
1,42,gemma3:1b,gemma,here,Nostalgia,here × Nostalgia,1,7,3,9,6,8,5,2,6.55,Whisper,Dust motes and forgotten melodies,7.0,False
